time_stamp,agent_id,profession,location,current_node_id,household_id,home_node_id,activity_name
36000,572,university_student,home,7961286759_centroid,162,7961286759_centroid,go_to_work
36000,573,university_student,home,1573619000_centroid,32,1573619000_centroid,go_to_work
36000,578,university_student,home,5438757127_centroid,319,5438757127_centroid,go_to_work
36000,602,university_student,home,5555652788_centroid,169,5555652788_centroid,go_to_work
36000,614,university_student,home,2660610429_centroid,42,2660610429_centroid,go_to_work
36000,617,university_student,home,2601271401_centroid,190,2601271401_centroid,go_to_work
36000,627,university_student,home,2985100828_centroid,189,2985100828_centroid,go_to_work
36000,628,university_student,home,5436827908_centroid,36,5436827908_centroid,go_to_work
36000,631,university_student,home,3844117007_centroid,104,3844117007_centroid,go_to_work
36000,648,university_student,home,3844116795_centroid,185,3844116795_centroid,go_to_work
36000,652,university_student,home,1573909770_centroid,177,1573909770_centroid,go_to_work
36000,653,university_student,home,5555654171_centroid,348,5555654171_centroid,go_to_work
36000,676,university_student,home,3844116972_centroid,14,3844116972_centroid,go_to_work
36000,677,university_student,home,1582921734_centroid,20,1582921734_centroid,go_to_work
36000,699,university_student,home,2601271401_centroid,190,2601271401_centroid,go_to_work
36000,707,university_student,home,1572619507_centroid,61,1572619507_centroid,go_to_work
36000,719,university_student,home,5297201489_centroid,273,5297201489_centroid,go_to_work
36000,722,university_student,home,3844349926_centroid,299,3844349926_centroid,go_to_work
36000,737,university_student,home,2598218976_centroid,143,2598218976_centroid,go_to_work
36000,740,university_student,home,9771942870_centroid,113,9771942870_centroid,go_to_work
36000,742,university_student,home,5680624423_centroid,236,5680624423_centroid,go_to_work
36000,749,university_student,home,5598068564_centroid,97,5598068564_centroid,go_to_work
36010,462,university_student,restaurant,4834217550_centroid,204,7961286747_centroid,go_home
36025,620,university_student,restaurant,4834217550_centroid,268,2598218861_centroid,go_to_work
36100,575,university_student,restaurant,4834217550_centroid,329,5598068550_centroid,go_home
36110,605,university_student,restaurant,9811016375_centroid,269,1582706374_centroid,go_home
36115,479,university_student,restaurant,9811016375_centroid,75,7961519346_centroid,go_home
36350,596,university_student,home,1582921818_centroid,147,1582921818_centroid,eat_at_home
36375,706,university_student,home,4262901827_centroid,16,4262901827_centroid,go_to_work
36500,632,university_student,home,5285312132_centroid,187,5285312132_centroid,go_to_work
36580,223,student,restaurant,4834217550_centroid,98,5911244781_centroid,go_to_work
36585,53,student,restaurant,9811016375_centroid,0,9738783049_centroid,go_to_work
36620,726,university_student,home,4328946055_centroid,114,4328946055_centroid,go_to_work
36635,732,university_student,home,3844116972_centroid,14,3844116972_centroid,go_to_work
36665,642,university_student,restaurant,4834217550_centroid,156,10024167379_centroid,go_home
36750,618,university_student,home,10024546767_centroid,95,10024546767_centroid,eat_at_home
36870,674,university_student,restaurant,4834217550_centroid,264,4801751277_centroid,go_home
36890,723,university_student,home,2601271436_centroid,232,2601271436_centroid,go_to_work
36935,553,university_student,restaurant,9811016375_centroid,126,5276905032_centroid,go_home
36985,288,student,restaurant,9811016375_centroid,319,5438757127_centroid,go_to_work
36990,559,university_student,restaurant,9811016375_centroid,308,5911244777_centroid,go_home
37025,376,student,restaurant,9811016375_centroid,62,5297220738_centroid,go_to_work
37040,721,university_student,home,3901330669_centroid,209,3901330669_centroid,go_to_work
37075,501,university_student,restaurant,9811016375_centroid,213,5532522844_centroid,go_home
37200,567,university_student,home,5438757127_centroid,128,5438757127_centroid,go_to_work
37275,541,university_student,restaurant,4834217550_centroid,276,1573635717_centroid,go_home
37310,725,university_student,restaurant,9811016375_centroid,40,5436829942_centroid,go_to_work
37500,587,university_student,restaurant,9811016375_centroid,94,5276861144_centroid,go_home
37555,635,university_student,restaurant,4834217550_centroid,341,5379617488_centroid,go_home
37575,601,university_student,restaurant,9811016375_centroid,131,9738782077_centroid,go_home
37615,680,university_student,restaurant,9811016375_centroid,318,5598067418_centroid,go_home
37665,589,university_student,restaurant,9811016375_centroid,328,5598068040_centroid,go_home
37710,509,university_student,restaurant,9811016375_centroid,315,7183789931_centroid,go_home
37755,713,university_student,restaurant,9811016375_centroid,350,9729800646_centroid,go_home
37825,681,university_student,restaurant,4834217550_centroid,39,5598067350_centroid,go_to_work
37875,517,university_student,restaurant,4834217550_centroid,163,5415837106_centroid,go_to_work
37990,747,university_student,home,6161063319_centroid,272,6161063319_centroid,go_to_work
38090,678,university_student,home,5555654177_centroid,281,5555654177_centroid,eat_at_restaurant
38105,604,university_student,home,7961519394_centroid,260,7961519394_centroid,go_to_work
38450,609,university_student,restaurant,4834217550_centroid,300,5379614096_centroid,go_home
38485,651,university_student,restaurant,4834217550_centroid,92,5379617448_centroid,go_home
38545,638,university_student,restaurant,4834217550_centroid,309,5409248386_centroid,go_home
38620,608,university_student,restaurant,9811016375_centroid,220,5555654141_centroid,go_to_work
38645,525,university_student,home,2987435440_centroid,38,2987435440_centroid,eat_at_home
38645,576,university_student,restaurant,4834217550_centroid,43,1573917301_centroid,go_home
38725,555,university_student,restaurant,9811016375_centroid,146,3975269467_centroid,go_home
38835,746,university_student,restaurant,9811016375_centroid,105,5621237692_centroid,go_to_work
39000,611,university_student,restaurant,4834217550_centroid,226,5297220734_centroid,go_home
39000,646,university_student,home,6161063369_centroid,175,6161063369_centroid,eat_at_home
39025,654,university_student,home,5598067418_centroid,318,5598067418_centroid,eat_at_restaurant
39170,626,university_student,restaurant,9811016375_centroid,349,5409248372_centroid,go_home
39545,607,university_student,home,9738782946_centroid,201,9738782946_centroid,eat_at_restaurant
39600,450,university_student,home,5276861164_centroid,322,5276861164_centroid,switch_to_evacuation
39600,451,university_student,home,1582687115_centroid,306,1582687115_centroid,switch_to_evacuation
39600,452,university_student,home,1582921818_centroid,147,1582921818_centroid,switch_to_evacuation
39600,455,university_student,home,2602579097_centroid,167,2602579097_centroid,switch_to_evacuation
39600,456,university_student,home,7961519187_centroid,134,7961519187_centroid,switch_to_evacuation
39600,460,university_student,home,2985100772_centroid,337,2985100772_centroid,switch_to_evacuation
39600,462,university_student,home,7961286747_centroid,204,7961286747_centroid,switch_to_evacuation
39600,465,university_student,home,1584193012_centroid,76,1584193012_centroid,switch_to_evacuation
39600,466,university_student,home,4801751282_centroid,26,4801751282_centroid,switch_to_evacuation
39600,468,university_student,home,5276861212_centroid,66,5276861212_centroid,switch_to_evacuation
39600,469,university_student,home,2598219222_centroid,193,2598219222_centroid,switch_to_evacuation
39600,470,university_student,home,2601271524_centroid,165,2601271524_centroid,switch_to_evacuation
39600,472,university_student,home,5598067418_centroid,318,5598067418_centroid,switch_to_evacuation
39600,473,university_student,home,3901330724_centroid,192,3901330724_centroid,switch_to_evacuation
39600,478,university_student,home,2602579232_centroid,214,2602579232_centroid,switch_to_evacuation
39600,479,university_student,home,7961519346_centroid,75,7961519346_centroid,switch_to_evacuation
39600,480,university_student,home,8223739228_centroid,183,8223739228_centroid,switch_to_evacuation
39600,481,university_student,home,5297201503_centroid,179,5297201503_centroid,switch_to_evacuation
39600,483,university_student,home,1573614867_centroid,345,1573614867_centroid,switch_to_evacuation
39600,488,university_student,home,5555654029_centroid,228,5555654029_centroid,switch_to_evacuation
39600,493,university_student,home,5379614116_centroid,96,5379614116_centroid,switch_to_evacuation
39600,494,university_student,home,5276905048_centroid,22,5276905048_centroid,switch_to_evacuation
39600,496,university_student,home,4328946055_centroid,114,4328946055_centroid,switch_to_evacuation
39600,499,university_student,home,2987435436_centroid,159,2987435436_centroid,switch_to_evacuation
39600,500,university_student,home,7168443281_centroid,111,7168443281_centroid,switch_to_evacuation
39600,501,university_student,home,5532522844_centroid,213,5532522844_centroid,switch_to_evacuation
39600,504,university_student,home,5555654095_centroid,291,5555654095_centroid,switch_to_evacuation
39600,505,university_student,home,2598219151_centroid,60,2598219151_centroid,switch_to_evacuation
39600,507,university_student,home,4253905933_centroid,166,4253905933_centroid,switch_to_evacuation
39600,509,university_student,home,7183789931_centroid,315,7183789931_centroid,switch_to_evacuation
39600,510,university_student,home,3844350171_centroid,289,3844350171_centroid,switch_to_evacuation
39600,512,university_student,home,7961286763_centroid,4,7961286763_centroid,switch_to_evacuation
39600,513,university_student,home,9729800646_centroid,350,9729800646_centroid,switch_to_evacuation
39600,519,university_student,home,2598219253_centroid,119,2598219253_centroid,switch_to_evacuation
39600,520,university_student,home,1573640236_centroid,89,1573640236_centroid,switch_to_evacuation
39600,521,university_student,home,2598219253_centroid,107,2598219253_centroid,switch_to_evacuation
39600,523,university_student,home,2601271127_centroid,301,2601271127_centroid,switch_to_evacuation
39600,524,university_student,home,2598219076_centroid,5,2598219076_centroid,switch_to_evacuation
39600,526,university_student,home,2602579232_centroid,214,2602579232_centroid,switch_to_evacuation
39600,527,university_student,home,10024546789_centroid,115,10024546789_centroid,switch_to_evacuation
39600,528,university_student,home,5415837032_centroid,217,5415837032_centroid,switch_to_evacuation
39600,530,university_student,home,3844117024_centroid,117,3844117024_centroid,switch_to_evacuation
39600,533,university_student,home,4801751278_centroid,263,4801751278_centroid,switch_to_evacuation
39600,534,university_student,home,2598219102_centroid,336,2598219102_centroid,switch_to_evacuation
39600,535,university_student,home,5409248099_centroid,24,5409248099_centroid,switch_to_evacuation
39600,537,university_student,home,2602579878_centroid,93,2602579878_centroid,switch_to_evacuation
39600,539,university_student,home,2602579588_centroid,184,2602579588_centroid,switch_to_evacuation
39600,540,university_student,home,2598219222_centroid,193,2598219222_centroid,switch_to_evacuation
39600,541,university_student,home,1573635717_centroid,276,1573635717_centroid,switch_to_evacuation
39600,542,university_student,home,5409248099_centroid,24,5409248099_centroid,switch_to_evacuation
39600,544,university_student,home,5598068578_centroid,139,5598068578_centroid,switch_to_evacuation
39600,546,university_student,home,10013122911_centroid,145,10013122911_centroid,switch_to_evacuation
39600,548,university_student,home,5911244745_centroid,254,5911244745_centroid,switch_to_evacuation
39600,549,university_student,home,7961280462_centroid,70,7961280462_centroid,switch_to_evacuation
39600,550,university_student,home,7961280456_centroid,325,7961280456_centroid,switch_to_evacuation
39600,552,university_student,home,6161063369_centroid,175,6161063369_centroid,switch_to_evacuation
39600,553,university_student,home,5276905032_centroid,126,5276905032_centroid,switch_to_evacuation
39600,554,university_student,home,2602579958_centroid,216,2602579958_centroid,switch_to_evacuation
39600,556,university_student,home,5415836926_centroid,198,5415836926_centroid,switch_to_evacuation
39600,557,university_student,home,5598068486_centroid,28,5598068486_centroid,switch_to_evacuation
39600,558,university_student,home,9729800646_centroid,296,9729800646_centroid,switch_to_evacuation
39600,559,university_student,home,5911244777_centroid,308,5911244777_centroid,switch_to_evacuation
39600,562,university_student,home,7961519394_centroid,260,7961519394_centroid,switch_to_evacuation
39600,563,university_student,home,9738782720_centroid,344,9738782720_centroid,switch_to_evacuation
39600,565,university_student,home,2660610429_centroid,42,2660610429_centroid,switch_to_evacuation
39600,566,university_student,home,5415837099_centroid,253,5415837099_centroid,switch_to_evacuation
39600,568,university_student,home,4253905933_centroid,166,4253905933_centroid,switch_to_evacuation
39600,570,university_student,home,5409248382_centroid,256,5409248382_centroid,switch_to_evacuation
39600,571,university_student,home,2598218908_centroid,249,2598218908_centroid,switch_to_evacuation
39600,574,university_student,home,5276905048_centroid,85,5276905048_centroid,switch_to_evacuation
39600,575,university_student,home,5598068550_centroid,329,5598068550_centroid,switch_to_evacuation
39600,577,university_student,home,4801751278_centroid,263,4801751278_centroid,switch_to_evacuation
39600,579,university_student,home,5555654199_centroid,304,5555654199_centroid,switch_to_evacuation
39600,580,university_student,home,3187594701_centroid,86,3187594701_centroid,switch_to_evacuation
39600,581,university_student,home,9738782952_centroid,27,9738782952_centroid,switch_to_evacuation
39600,582,university_student,home,10024546893_centroid,154,10024546893_centroid,switch_to_evacuation
39600,583,university_student,home,5598067376_centroid,148,5598067376_centroid,switch_to_evacuation
39600,584,university_student,home,5423715927_centroid,124,5423715927_centroid,switch_to_evacuation
39600,585,university_student,home,1572619416_centroid,234,1572619416_centroid,switch_to_evacuation
39600,588,university_student,home,5532524126_centroid,241,5532524126_centroid,switch_to_evacuation
39600,590,university_student,home,10013187629_centroid,312,10013187629_centroid,switch_to_evacuation
39600,593,university_student,home,5415837087_centroid,255,5415837087_centroid,switch_to_evacuation
39600,596,university_student,home,1582921818_centroid,147,1582921818_centroid,switch_to_evacuation
39600,597,university_student,home,5532522896_centroid,238,5532522896_centroid,switch_to_evacuation
39600,600,university_student,home,5911244745_centroid,254,5911244745_centroid,switch_to_evacuation
39600,601,university_student,home,9738782077_centroid,131,9738782077_centroid,switch_to_evacuation
39600,603,university_student,home,5598067350_centroid,39,5598067350_centroid,switch_to_evacuation
39600,605,university_student,home,1582706374_centroid,269,1582706374_centroid,switch_to_evacuation
39600,606,university_student,home,3187594701_centroid,86,3187594701_centroid,switch_to_evacuation
39600,618,university_student,home,10024546767_centroid,95,10024546767_centroid,switch_to_evacuation
39600,621,university_student,home,9738782077_centroid,131,9738782077_centroid,switch_to_evacuation
39600,624,university_student,home,10024546789_centroid,115,10024546789_centroid,switch_to_evacuation
39600,629,university_student,home,5598068233_centroid,334,5598068233_centroid,switch_to_evacuation
39600,634,university_student,home,1572619507_centroid,61,1572619507_centroid,switch_to_evacuation
39600,636,university_student,home,1573640441_centroid,44,1573640441_centroid,switch_to_evacuation
39600,637,university_student,home,1573619618_centroid,288,1573619618_centroid,switch_to_evacuation
39600,639,university_student,home,5438757121_centroid,109,5438757121_centroid,switch_to_evacuation
39600,642,university_student,home,10024167379_centroid,156,10024167379_centroid,switch_to_evacuation
39600,644,university_student,home,2602579414_centroid,49,2602579414_centroid,switch_to_evacuation
39600,645,university_student,home,5273261029_centroid,67,5273261029_centroid,switch_to_evacuation
39600,647,university_student,home,5436827896_centroid,144,5436827896_centroid,switch_to_evacuation
39600,655,university_student,home,5415837087_centroid,270,5415837087_centroid,switch_to_evacuation
39600,658,university_student,home,2985100785_centroid,327,2985100785_centroid,switch_to_evacuation
39600,660,university_student,home,5555654177_centroid,281,5555654177_centroid,switch_to_evacuation
39600,661,university_student,home,7961519402_centroid,125,7961519402_centroid,switch_to_evacuation
39600,662,university_student,home,3975269533_centroid,34,3975269533_centroid,switch_to_evacuation
39600,663,university_student,home,3390881701_centroid,121,3390881701_centroid,switch_to_evacuation
39600,668,university_student,home,2598218905_centroid,251,2598218905_centroid,switch_to_evacuation
39600,671,university_student,home,4262901823_centroid,7,4262901823_centroid,switch_to_evacuation
39600,673,university_student,home,2602579878_centroid,93,2602579878_centroid,switch_to_evacuation
39600,674,university_student,home,4801751277_centroid,264,4801751277_centroid,switch_to_evacuation
39600,675,university_student,home,5385111216_centroid,342,5385111216_centroid,switch_to_evacuation
39600,679,university_student,home,5436827896_centroid,144,5436827896_centroid,switch_to_evacuation
39600,682,university_student,home,3844349926_centroid,299,3844349926_centroid,switch_to_evacuation
39600,685,university_student,home,4328946055_centroid,114,4328946055_centroid,switch_to_evacuation
39600,687,university_student,home,3844349926_centroid,46,3844349926_centroid,switch_to_evacuation
39600,688,university_student,home,3389130672_centroid,211,3389130672_centroid,switch_to_evacuation
39600,692,university_student,home,7961519322_centroid,63,7961519322_centroid,switch_to_evacuation
39600,694,university_student,home,7022689279_centroid,151,7022689279_centroid,switch_to_evacuation
39600,695,university_student,home,5598067388_centroid,30,5598067388_centroid,switch_to_evacuation
39600,698,university_student,home,4801751224_centroid,195,4801751224_centroid,switch_to_evacuation
39600,703,university_student,home,10013122911_centroid,145,10013122911_centroid,switch_to_evacuation
39600,705,university_student,home,6161063319_centroid,272,6161063319_centroid,switch_to_evacuation
39600,708,university_student,home,4801751277_centroid,264,4801751277_centroid,switch_to_evacuation
39600,709,university_student,home,5555654147_centroid,19,5555654147_centroid,switch_to_evacuation
39600,712,university_student,home,5680624427_centroid,340,5680624427_centroid,switch_to_evacuation
39600,713,university_student,home,9729800646_centroid,350,9729800646_centroid,switch_to_evacuation
39600,715,university_student,home,10013122911_centroid,145,10013122911_centroid,switch_to_evacuation
39600,716,university_student,home,5409248093_centroid,69,5409248093_centroid,switch_to_evacuation
39600,718,university_student,home,9941564428_centroid,279,9941564428_centroid,switch_to_evacuation
39600,727,university_student,home,1575486641_centroid,17,1575486641_centroid,switch_to_evacuation
39600,728,university_student,home,2985100772_centroid,337,2985100772_centroid,switch_to_evacuation
39600,729,university_student,home,1480054164_centroid,81,1480054164_centroid,switch_to_evacuation
39600,730,university_student,home,5525081307_centroid,170,5525081307_centroid,switch_to_evacuation
39600,731,university_student,home,1577880501_centroid,212,1577880501_centroid,switch_to_evacuation
39600,743,university_student,home,10013187629_centroid,312,10013187629_centroid,switch_to_evacuation
39600,744,university_student,home,5276861176_centroid,223,5276861176_centroid,switch_to_evacuation
39600,745,university_student,home,5555654199_centroid,304,5555654199_centroid,switch_to_evacuation
39605,0,student,workplace,7168377836_centroid,325,7961280456_centroid,switch_to_evacuation
39605,1,student,workplace,9621269041_centroid,213,5532522844_centroid,switch_to_evacuation
39605,2,student,workplace,5614270281_centroid,123,5485723797_centroid,switch_to_evacuation
39605,3,student,workplace,3854132469_centroid,58,6161063373_centroid,switch_to_evacuation
39605,4,student,workplace,2598218669_centroid,248,5423715939_centroid,switch_to_evacuation
39605,5,student,workplace,9621269041_centroid,134,7961519187_centroid,switch_to_evacuation
39605,6,student,workplace,9627983212_centroid,261,5911244621_centroid,switch_to_evacuation
39605,7,student,workplace,3853884060_centroid,303,3844227820_centroid,switch_to_evacuation
39605,8,student,workplace,9627983214_centroid,100,5388602648_centroid,switch_to_evacuation
39605,9,student,workplace,1578531142_centroid,144,5436827896_centroid,switch_to_evacuation
39605,10,student,workplace,9941564413_centroid,127,5297205047_centroid,switch_to_evacuation
39605,11,student,workplace,9621257593_centroid,33,7022985032_centroid,switch_to_evacuation
39605,12,student,workplace,4801751268_centroid,251,2598218905_centroid,switch_to_evacuation
39605,13,student,workplace,9621268958_centroid,181,5911788379_centroid,switch_to_evacuation
39605,14,student,workplace,1578531138_centroid,305,3844116795_centroid,switch_to_evacuation
39605,15,student,workplace,2598218657_centroid,183,8223739228_centroid,switch_to_evacuation
39605,16,student,workplace,7022689261_centroid,140,1582921734_centroid,switch_to_evacuation
39605,17,student,workplace,9621269041_centroid,73,5555654141_centroid,switch_to_evacuation
39605,18,student,workplace,3853884059_centroid,320,9738782109_centroid,switch_to_evacuation
39605,19,student,workplace,1577880734_centroid,200,7961519274_centroid,switch_to_evacuation
39605,20,student,workplace,3854132469_centroid,80,5379614116_centroid,switch_to_evacuation
39605,21,student,workplace,9941564413_centroid,108,2986816529_centroid,switch_to_evacuation
39605,22,student,workplace,9621257611_centroid,45,5555654177_centroid,switch_to_evacuation
39605,23,student,workplace,9621268959_centroid,56,6161063319_centroid,switch_to_evacuation
39605,24,student,workplace,1577880734_centroid,51,10013187953_centroid,switch_to_evacuation
39605,25,student,workplace,4801751268_centroid,259,7961519342_centroid,switch_to_evacuation
39605,26,student,workplace,9621268959_centroid,57,5598068250_centroid,switch_to_evacuation
39605,27,student,workplace,7022956443_centroid,49,2602579414_centroid,switch_to_evacuation
39605,28,student,workplace,3854132431_centroid,316,1572619510_centroid,switch_to_evacuation
39605,29,student,workplace,9621269041_centroid,124,5423715927_centroid,switch_to_evacuation
39605,30,student,workplace,9627983166_centroid,253,5415837099_centroid,switch_to_evacuation
39605,31,student,workplace,3854132431_centroid,246,5598067848_centroid,switch_to_evacuation
39605,32,student,workplace,3853884059_centroid,77,5285312128_centroid,switch_to_evacuation
39605,33,student,workplace,3853884059_centroid,173,1573620589_centroid,switch_to_evacuation
39605,34,student,Evacuation_Point,1577880569_centroid,138,1575488237_centroid,switch_to_evacuation
39605,35,student,workplace,5614270281_centroid,256,5409248382_centroid,switch_to_evacuation
39605,36,student,workplace,3854132469_centroid,349,5409248372_centroid,switch_to_evacuation
39605,37,student,workplace,4801751268_centroid,122,3975269459_centroid,switch_to_evacuation
39605,38,student,Evacuation_Point,1577880569_centroid,43,1573917301_centroid,switch_to_evacuation
39605,39,student,workplace,9621268927_centroid,267,3389130623_centroid,switch_to_evacuation
39605,40,student,workplace,1577880734_centroid,164,5409247111_centroid,switch_to_evacuation
39605,41,student,workplace,1577880734_centroid,207,5423715947_centroid,switch_to_evacuation
39605,42,student,workplace,9621269041_centroid,255,5415837087_centroid,switch_to_evacuation
39605,43,student,workplace,7022956443_centroid,326,3844350171_centroid,switch_to_evacuation
39605,44,student,workplace,1578531142_centroid,57,5598068250_centroid,switch_to_evacuation
39605,45,student,workplace,2598218644_centroid,336,2598219102_centroid,switch_to_evacuation
39605,46,student,workplace,3854132431_centroid,257,5379617480_centroid,switch_to_evacuation
39605,47,student,workplace,9621269051_centroid,128,5438757127_centroid,switch_to_evacuation
39605,48,student,workplace,7022956443_centroid,242,2987435434_centroid,switch_to_evacuation
39605,49,student,workplace,1578531138_centroid,47,2598219047_centroid,switch_to_evacuation
39605,50,student,workplace,9621269051_centroid,61,1572619507_centroid,switch_to_evacuation
39605,51,student,workplace,7168377836_centroid,313,7961519270_centroid,switch_to_evacuation
39605,52,student,workplace,2598218679_centroid,283,2987435436_centroid,switch_to_evacuation
39605,53,student,Evacuation_Point,1577880569_centroid,0,9738783049_centroid,switch_to_evacuation
39605,54,student,workplace,9627983212_centroid,258,5415836926_centroid,switch_to_evacuation
39605,55,student,Evacuation_Point,1577880569_centroid,9,1582706247_centroid,switch_to_evacuation
39605,56,student,workplace,5614270281_centroid,74,5411247867_centroid,switch_to_evacuation
39605,57,student,workplace,9621269051_centroid,16,4262901827_centroid,switch_to_evacuation
39605,58,student,workplace,9941564413_centroid,338,4262901856_centroid,switch_to_evacuation
39605,59,student,workplace,9621268959_centroid,328,5598068040_centroid,switch_to_evacuation
39605,60,student,workplace,2598218679_centroid,203,3389130343_centroid,switch_to_evacuation
39605,61,student,workplace,1573635546_centroid,210,4805712369_centroid,switch_to_evacuation
39605,62,student,workplace,4801751268_centroid,150,5532524088_centroid,switch_to_evacuation
39605,63,student,workplace,1577880734_centroid,154,10024546893_centroid,switch_to_evacuation
39605,64,student,workplace,5614270281_centroid,11,2602579496_centroid,switch_to_evacuation
39605,65,student,workplace,1577880734_centroid,16,4262901827_centroid,switch_to_evacuation
39605,66,student,workplace,5614270281_centroid,247,1582921876_centroid,switch_to_evacuation
39605,67,student,workplace,7168377836_centroid,241,5532524126_centroid,switch_to_evacuation
39605,68,student,Evacuation_Point,4801751333_centroid,57,5598068250_centroid,switch_to_evacuation
39605,69,student,Evacuation_Point,1577880569_centroid,218,5436829842_centroid,switch_to_evacuation
39605,70,student,workplace,1577880518_centroid,67,5273261029_centroid,switch_to_evacuation
39605,71,student,workplace,1577880734_centroid,75,7961519346_centroid,switch_to_evacuation
39605,72,student,workplace,1577880554_centroid,182,5409247095_centroid,switch_to_evacuation
39605,73,student,workplace,3854132431_centroid,209,3901330669_centroid,switch_to_evacuation
39605,74,student,workplace,2598218679_centroid,109,5438757121_centroid,switch_to_evacuation
39605,75,student,workplace,1578531138_centroid,286,5415837028_centroid,switch_to_evacuation
39605,76,student,workplace,3854132469_centroid,159,2987435436_centroid,switch_to_evacuation
39605,77,student,workplace,3853884060_centroid,200,7961519274_centroid,switch_to_evacuation
39605,78,student,Evacuation_Point,1577880569_centroid,203,3389130343_centroid,switch_to_evacuation
39605,79,student,workplace,9621269041_centroid,345,1573614867_centroid,switch_to_evacuation
39605,80,student,workplace,2598218657_centroid,258,5415836926_centroid,switch_to_evacuation
39605,81,student,workplace,9941564413_centroid,68,7961519278_centroid,switch_to_evacuation
39605,82,student,workplace,1578531142_centroid,32,1573619000_centroid,switch_to_evacuation
39605,83,student,workplace,1577880518_centroid,205,5436829842_centroid,switch_to_evacuation
39605,84,student,workplace,9621257611_centroid,197,5598067376_centroid,switch_to_evacuation
39605,85,student,workplace,9941564413_centroid,269,1582706374_centroid,switch_to_evacuation
39605,86,student,workplace,3853884060_centroid,220,5555654141_centroid,switch_to_evacuation
39605,87,student,workplace,1578531138_centroid,290,7961509791_centroid,switch_to_evacuation
39605,88,student,workplace,9621268958_centroid,252,3511813039_centroid,switch_to_evacuation
39605,89,student,workplace,9627983212_centroid,206,10024546893_centroid,switch_to_evacuation
39605,90,student,Evacuation_Point,4801751333_centroid,129,1575478070_centroid,switch_to_evacuation
39605,91,student,workplace,1578531142_centroid,132,2985100779_centroid,switch_to_evacuation
39605,92,student,workplace,1577880518_centroid,91,5911244659_centroid,switch_to_evacuation
39605,93,student,workplace,9941564413_centroid,101,10013187931_centroid,switch_to_evacuation
39605,94,student,workplace,9621268927_centroid,15,7961519370_centroid,switch_to_evacuation
39605,95,student,workplace,1578531138_centroid,19,5555654147_centroid,switch_to_evacuation
39605,96,student,workplace,3251690908_centroid,252,3511813039_centroid,switch_to_evacuation
39605,97,student,workplace,1578531138_centroid,283,2987435436_centroid,switch_to_evacuation
39605,98,student,workplace,3854132447_centroid,25,1573630470_centroid,switch_to_evacuation
39605,99,student,workplace,1578531142_centroid,301,2601271127_centroid,switch_to_evacuation
39605,100,student,workplace,1577880734_centroid,149,3135426892_centroid,switch_to_evacuation
39605,101,student,workplace,9621257611_centroid,201,9738782946_centroid,switch_to_evacuation
39605,102,student,workplace,5614270281_centroid,241,5532524126_centroid,switch_to_evacuation
39605,103,student,workplace,9627983166_centroid,267,3389130623_centroid,switch_to_evacuation
39605,104,student,workplace,4801751268_centroid,224,4262901261_centroid,switch_to_evacuation
39605,105,student,Evacuation_Point,4801751333_centroid,343,4795194434_centroid,switch_to_evacuation
39605,106,student,workplace,2598218679_centroid,210,4805712369_centroid,switch_to_evacuation
39605,107,student,workplace,7022956443_centroid,18,10013122899_centroid,switch_to_evacuation
39605,108,student,workplace,3251690908_centroid,310,5297220750_centroid,switch_to_evacuation
39605,109,student,workplace,4801751268_centroid,108,2986816529_centroid,switch_to_evacuation
39605,110,student,workplace,1577880734_centroid,13,3389130609_centroid,switch_to_evacuation
39605,111,student,workplace,1577880734_centroid,113,9771942870_centroid,switch_to_evacuation
39605,112,student,workplace,3251690908_centroid,77,5285312128_centroid,switch_to_evacuation
39605,113,student,workplace,1577880734_centroid,52,2598219217_centroid,switch_to_evacuation
39605,114,student,workplace,3251690908_centroid,72,3135426864_centroid,switch_to_evacuation
39605,115,student,workplace,9621268923_centroid,277,2598219047_centroid,switch_to_evacuation
39605,116,student,workplace,1578531142_centroid,1,1572619415_centroid,switch_to_evacuation
39605,117,student,workplace,9621268958_centroid,229,3844116998_centroid,switch_to_evacuation
39605,118,student,workplace,3854132431_centroid,167,2602579097_centroid,switch_to_evacuation
39605,119,student,Evacuation_Point,4801751333_centroid,343,4795194434_centroid,switch_to_evacuation
39605,120,student,workplace,9627983214_centroid,119,2598219253_centroid,switch_to_evacuation
39605,121,student,workplace,3251690908_centroid,326,3844350171_centroid,switch_to_evacuation
39605,122,student,workplace,3853884059_centroid,302,4328946055_centroid,switch_to_evacuation
39605,123,student,workplace,3854132447_centroid,285,2602579865_centroid,switch_to_evacuation
39605,124,student,workplace,2598218657_centroid,222,5273261025_centroid,switch_to_evacuation
39605,125,student,workplace,9627983190_centroid,82,7961519398_centroid,switch_to_evacuation
39605,126,student,workplace,9627983166_centroid,60,2598219151_centroid,switch_to_evacuation
39605,127,student,workplace,2598218679_centroid,208,5409247087_centroid,switch_to_evacuation
39605,128,student,workplace,9941564413_centroid,98,5911244781_centroid,switch_to_evacuation
39605,129,student,workplace,1577880518_centroid,295,5415836926_centroid,switch_to_evacuation
39605,130,student,workplace,9627983190_centroid,53,7961519262_centroid,switch_to_evacuation
39605,131,student,workplace,9627983214_centroid,9,1582706247_centroid,switch_to_evacuation
39605,132,student,workplace,1577880518_centroid,157,2985100797_centroid,switch_to_evacuation
39605,133,student,workplace,2598218644_centroid,228,5555654029_centroid,switch_to_evacuation
